Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,31.62479142,Europe & Central Asia,Upper middle income
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,68.37520858,Europe & Central Asia,Upper middle income
Ukraine,UKR,Urban population growth (annual %),SP.URB.GROW,2008,-0.277426357,Europe & Central Asia,Upper middle income
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,2008,88.74491692,Middle East & North Africa,High income
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,50.82330265,Middle East & North Africa,High income
United Arab Emirates,ARE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,0.8,Middle East & North Africa,High income
United Arab Emirates,ARE,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,17.03410365,Middle East & North Africa,High income
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,82.96589635,Middle East & North Africa,High income
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,2008,11.63179287,Middle East & North Africa,High income
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,2008,255.4747034,Europe & Central Asia,High income
United Kingdom,GBR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,25.94399388,Europe & Central Asia,High income
United Kingdom,GBR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,0.1,Europe & Central Asia,High income
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,19.24523261,Europe & Central Asia,High income
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,80.75476739,Europe & Central Asia,High income
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,2008,0.918919313,Europe & Central Asia,High income
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,2008,33.24368685,North America,High income
United States,USA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,44.26293812,North America,High income
United States,USA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,0.2,North America,High income
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,19.37803171,North America,High income
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,80.62196829,North America,High income
United States,USA,Urban population growth (annual %),SP.URB.GROW,2008,1.078238249,North America,High income
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,2008,18.86742658,Latin America & Caribbean,High income
Uruguay,URY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,49.68216422,Latin America & Caribbean,High income
Uruguay,URY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,16.22429,Latin America & Caribbean,High income
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,6.540244214,Latin America & Caribbean,High income
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,93.45975579,Latin America & Caribbean,High income
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,2008,0.748727803,Latin America & Caribbean,High income
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,2008,63.06618161,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,7.97497008,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,18.41311,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,48.2056427,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,51.7943573,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,Urban population growth (annual %),SP.URB.GROW,2008,1.700304119,Europe & Central Asia,Lower middle income
Vanuatu,VUT,Population density (people per sq. km of land area),EN.POP.DNST,2008,18.61328958,East Asia & Pacific,Lower middle income
Vanuatu,VUT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,,East Asia & Pacific,Lower middle income
Vanuatu,VUT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,4.35,East Asia & Pacific,Lower middle income
Vanuatu,VUT,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,76.0719738,East Asia & Pacific,Lower middle income
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,23.9280262,East Asia & Pacific,Lower middle income
Vanuatu,VUT,Urban population growth (annual %),SP.URB.GROW,2008,3.908368578,East Asia & Pacific,Lower middle income
"Venezuela, RB",VEN,Population density (people per sq. km of land area),EN.POP.DNST,2008,31.80510855,Latin America & Caribbean,Lower middle income
"Venezuela, RB",VEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,29.81406799,Latin America & Caribbean,Lower middle income
"Venezuela, RB",VEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,,Latin America & Caribbean,Lower middle income
"Venezuela, RB",VEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,11.23842764,Latin America & Caribbean,Lower middle income
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,88.76157236,Latin America & Caribbean,Lower middle income
"Venezuela, RB",VEN,Urban population growth (annual %),SP.URB.GROW,2008,1.489339687,Latin America & Caribbean,Lower middle income
Viet Nam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,2008,272.3080769,East Asia & Pacific,Upper middle income
Viet Nam,VNM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,12.47600433,East Asia & Pacific,Upper middle income
Viet Nam,VNM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,25.54133,East Asia & Pacific,Upper middle income
Viet Nam,VNM,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,70.78016699,East Asia & Pacific,Upper middle income
Viet Nam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,29.21983301,East Asia & Pacific,Upper middle income
Viet Nam,VNM,Urban population growth (annual %),SP.URB.GROW,2008,3.812109798,East Asia & Pacific,Upper middle income
Virgin Islands (U.S.),VIR,Population density (people per sq. km of land area),EN.POP.DNST,2008,309.7057143,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,5.628177263,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,94.37182274,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,Urban population growth (annual %),SP.URB.GROW,2008,0.193743517,Latin America & Caribbean,High income
West Bank and Gaza,PSE,Population density (people per sq. km of land area),EN.POP.DNST,2008,596.6739203,Middle East & North Africa,Lower middle income
West Bank and Gaza,PSE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,,Middle East & North Africa,Lower middle income
West Bank and Gaza,PSE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,27.16442,Middle East & North Africa,Lower middle income
West Bank and Gaza,PSE,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,16.90209011,Middle East & North Africa,Lower middle income
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,83.09790989,Middle East & North Africa,Lower middle income
West Bank and Gaza,PSE,Urban population growth (annual %),SP.URB.GROW,2008,3.357053313,Middle East & North Africa,Lower middle income
"Yemen, Rep.",YEM,Population density (people per sq. km of land area),EN.POP.DNST,2008,47.56319677,Middle East & North Africa,Low income
"Yemen, Rep.",YEM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,7.723775713,Middle East & North Africa,Low income
"Yemen, Rep.",YEM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,53.32605,Middle East & North Africa,Low income
"Yemen, Rep.",YEM,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,70.03533628,Middle East & North Africa,Low income
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,29.96466372,Middle East & North Africa,Low income
"Yemen, Rep.",YEM,Urban population growth (annual %),SP.URB.GROW,2008,4.405861415,Middle East & North Africa,Low income
Zambia,ZMB,Population density (people per sq. km of land area),EN.POP.DNST,2008,17.51614092,Sub-Saharan Africa,Lower middle income
Zambia,ZMB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,12.02753268,Sub-Saharan Africa,Lower middle income
Zambia,ZMB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,57.57398,Sub-Saharan Africa,Lower middle income
Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,61.03703677,Sub-Saharan Africa,Lower middle income
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,38.96296323,Sub-Saharan Africa,Lower middle income
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,2008,5.012967489,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Population density (people per sq. km of land area),EN.POP.DNST,2008,33.4991573,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,11.30175292,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2008,25.14033,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2008,67.30872138,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,32.69127862,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,Urban population growth (annual %),SP.URB.GROW,2008,1.245774417,Sub-Saharan Africa,Lower middle income
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,2009,42.11106665,Middle East & North Africa,Low income
Afghanistan,AFG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,11.68124664,Middle East & North Africa,Low income
Afghanistan,AFG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Middle East & North Africa,Low income
Afghanistan,AFG,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,78.31145249,Middle East & North Africa,Low income
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,21.68854751,Middle East & North Africa,Low income
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,2009,6.2831311,Middle East & North Africa,Low income
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,2009,106.8437591,Europe & Central Asia,Upper middle income
Albania,ALB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Europe & Central Asia,Upper middle income
Albania,ALB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,Upper middle income
Albania,ALB,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,49.38675606,Europe & Central Asia,Upper middle income
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,50.61324394,Europe & Central Asia,Upper middle income
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,2009,1.782601944,Europe & Central Asia,Upper middle income
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,2009,14.90105763,Middle East & North Africa,Upper middle income
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,6.765685806,Middle East & North Africa,Upper middle income
Algeria,DZA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Middle East & North Africa,Upper middle income
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,33.49026154,Middle East & North Africa,Upper middle income
Algeria,DZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,66.50973846,Middle East & North Africa,Upper middle income
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,2009,2.834622135,Middle East & North Africa,Upper middle income
American Samoa,ASM,Population density (people per sq. km of land area),EN.POP.DNST,2009,277.64,East Asia & Pacific,High income
American Samoa,ASM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,East Asia & Pacific,High income
American Samoa,ASM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,East Asia & Pacific,High income
American Samoa,ASM,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,13.39640196,East Asia & Pacific,High income
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,86.60359804,East Asia & Pacific,High income
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,2009,-0.881956775,East Asia & Pacific,High income
Andorra,AND,Population density (people per sq. km of land area),EN.POP.DNST,2009,178.4851064,Europe & Central Asia,High income
Andorra,AND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Europe & Central Asia,High income
Andorra,AND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,High income
Andorra,AND,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,11.15566685,Europe & Central Asia,High income
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,88.84433315,Europe & Central Asia,High income
Andorra,AND,Urban population growth (annual %),SP.URB.GROW,2009,0.361581404,Europe & Central Asia,High income
Angola,AGO,Population density (people per sq. km of land area),EN.POP.DNST,2009,17.97928371,Sub-Saharan Africa,Lower middle income
Angola,AGO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,22.20777788,Sub-Saharan Africa,Lower middle income
Angola,AGO,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Sub-Saharan Africa,Lower middle income
Angola,AGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,40.62246837,Sub-Saharan Africa,Lower middle income
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,59.37753163,Sub-Saharan Africa,Lower middle income
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,2009,5.14498291,Sub-Saharan Africa,Lower middle income
Antigua and Barbuda,ATG,Population density (people per sq. km of land area),EN.POP.DNST,2009,191.3022727,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,73.51916492,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,26.48083508,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,2009,-0.648409203,Latin America & Caribbean,High income
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,2009,14.92855639,Latin America & Caribbean,Upper middle income
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,43.50753036,Latin America & Caribbean,Upper middle income
Argentina,ARG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,Upper middle income
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,9.179097677,Latin America & Caribbean,Upper middle income
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,90.82090232,Latin America & Caribbean,Upper middle income
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2009,1.245709301,Latin America & Caribbean,Upper middle income
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,2009,107.6923077,Europe & Central Asia,Upper middle income
Armenia,ARM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,34.89474886,Europe & Central Asia,Upper middle income
Armenia,ARM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,Upper middle income
Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,35.64804696,Europe & Central Asia,Upper middle income
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,64.35195304,Europe & Central Asia,Upper middle income
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,2009,-0.735744483,Europe & Central Asia,Upper middle income
Aruba,ABW,Population density (people per sq. km of land area),EN.POP.DNST,2009,564.4666667,Latin America & Caribbean,High income
Aruba,ABW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Latin America & Caribbean,High income
Aruba,ABW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,High income
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,35.67701472,Latin America & Caribbean,High income
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,64.32298528,Latin America & Caribbean,High income
Aruba,ABW,Urban population growth (annual %),SP.URB.GROW,2009,0.421666589,Latin America & Caribbean,High income
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,2009,2.823588378,East Asia & Pacific,High income
Australia,AUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,58.9777644,East Asia & Pacific,High income
Australia,AUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,East Asia & Pacific,High income
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,13.87218609,East Asia & Pacific,High income
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,86.12781391,East Asia & Pacific,High income
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,2009,2.17983445,East Asia & Pacific,High income
Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,2009,101.1066772,Europe & Central Asia,High income
Austria,AUT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,20.50149563,Europe & Central Asia,High income
Austria,AUT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,High income
Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,32.92941043,Europe & Central Asia,High income
Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,67.07058957,Europe & Central Asia,High income
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,2009,0.302265754,Europe & Central Asia,High income
Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,2009,108.2912905,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,22.38165433,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,46.86418746,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,53.13581254,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,2009,2.212685734,Europe & Central Asia,Upper middle income
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,2009,36.24475524,Latin America & Caribbean,High income
"Bahamas, The",BHS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Latin America & Caribbean,High income
"Bahamas, The",BHS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,High income
"Bahamas, The",BHS,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,17.60223979,Latin America & Caribbean,High income
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,82.39776021,Latin America & Caribbean,High income
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,2009,1.39589635,Latin America & Caribbean,High income
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,2009,1550.546053,Middle East & North Africa,High income
Bahrain,BHR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Middle East & North Africa,High income
Bahrain,BHR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Middle East & North Africa,High income
Bahrain,BHR,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,1.672215009,Middle East & North Africa,High income
Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,98.32778499,Middle East & North Africa,High income
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,2009,8.604579952,Middle East & North Africa,High income
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,2009,1159.051348,South Asia,Lower middle income
Bangladesh,BGD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,12.09020545,South Asia,Lower middle income
Bangladesh,BGD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,South Asia,Lower middle income
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,72.68887509,South Asia,Lower middle income
Bangladesh,BGD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,27.31112491,South Asia,Lower middle income
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,2009,2.552592581,South Asia,Lower middle income
Barbados,BRB,Population density (people per sq. km of land area),EN.POP.DNST,2009,637.4953488,Latin America & Caribbean,High income
Barbados,BRB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Latin America & Caribbean,High income
Barbados,BRB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,High income
Barbados,BRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,40.70550798,Latin America & Caribbean,High income
Barbados,BRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,59.29449202,Latin America & Caribbean,High income
Barbados,BRB,Urban population growth (annual %),SP.URB.GROW,2009,0.181042336,Latin America & Caribbean,High income
Belarus,BLR,Population density (people per sq. km of land area),EN.POP.DNST,2009,46.84414336,Europe & Central Asia,Upper middle income
Belarus,BLR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,19.28238198,Europe & Central Asia,Upper middle income
Belarus,BLR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,0.004,Europe & Central Asia,Upper middle income
Belarus,BLR,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,25.80903534,Europe & Central Asia,Upper middle income
Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,74.19096466,Europe & Central Asia,Upper middle income
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,2009,0.617469916,Europe & Central Asia,Upper middle income
Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,2009,355.932252,Europe & Central Asia,High income
Belgium,BEL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,26.85326615,Europe & Central Asia,High income
Belgium,BEL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Europe & Central Asia,High income
Belgium,BEL,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,15.29741989,Europe & Central Asia,High income
Belgium,BEL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,84.70258011,Europe & Central Asia,High income
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,2009,1.130433562,Europe & Central Asia,High income
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,2009,13.70512933,Latin America & Caribbean,Upper middle income
Belize,BLZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Latin America & Caribbean,Upper middle income
Belize,BLZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,Upper middle income
Belize,BLZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,54.54102851,Latin America & Caribbean,Upper middle income
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,45.45897149,Latin America & Caribbean,Upper middle income
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2009,2.015804647,Latin America & Caribbean,Upper middle income
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,2009,84.33330082,Sub-Saharan Africa,Lower middle income
Benin,BEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,Sub-Saharan Africa,Lower middle income
Benin,BEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Sub-Saharan Africa,Lower middle income
Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,57.66146171,Sub-Saharan Africa,Lower middle income
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,42.33853829,Sub-Saharan Africa,Lower middle income
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,2009,4.272075875,Sub-Saharan Africa,Lower middle income
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,2009,1177.12963,North America,High income
Bermuda,BMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,North America,High income
Bermuda,BMU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,North America,High income
Bermuda,BMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,0,North America,High income
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,100,North America,High income
Bermuda,BMU,Urban population growth (annual %),SP.URB.GROW,2009,0.417767525,North America,High income
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,2009,18.20678437,South Asia,Lower middle income
Bhutan,BTN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,,South Asia,Lower middle income
Bhutan,BTN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,South Asia,Lower middle income
Bhutan,BTN,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,66.6603195,South Asia,Lower middle income
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,33.3396805,South Asia,Lower middle income
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,2009,2.849088153,South Asia,Lower middle income
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,2009,9.246076802,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,39.00660675,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2009,,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Rural population (% of total population),SP.RUR.TOTL.ZS,2009,34.02181036,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,65.97818964,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,2009,2.32426365,Latin America & Caribbean,Lower middle income
