Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,2015,30.87876548,,
Latin America & Caribbean,LCN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,37.74531013,,
Latin America & Caribbean,LCN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Latin America & Caribbean,LCN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,20.59954027,,
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,79.40045973,,
Latin America & Caribbean,LCN,Urban population growth (annual %),SP.URB.GROW,2015,1.248618311,,
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,2015,30.97897704,,
Latin America & Caribbean (excluding high income),LAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,37.58373192,,
Latin America & Caribbean (excluding high income),LAC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Latin America & Caribbean (excluding high income),LAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,20.75603261,,
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,79.24396739,,
Latin America & Caribbean (excluding high income),LAC,Urban population growth (annual %),SP.URB.GROW,2015,1.270154435,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,2015,30.2810077,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,37.91353527,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,20.64517418,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,79.35482582,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population growth (annual %),SP.URB.GROW,2015,1.291157215,,
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,2015,47.24666577,,
Least developed countries: UN classification,LDC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,12.0944306,,
Least developed countries: UN classification,LDC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,67.89993367,,
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,32.10006633,,
Least developed countries: UN classification,LDC,Urban population growth (annual %),SP.URB.GROW,2015,3.751662649,,
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,2015,77.90911475,,
Low & middle income,LMY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,20.15213669,,
Low & middle income,LMY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,51.18688626,,
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,48.81311374,,
Low & middle income,LMY,Urban population growth (annual %),SP.URB.GROW,2015,2.646676418,,
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,2015,39.78728914,,
Low income,LIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,11.0373662,,
Low income,LIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,68.77729736,,
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,31.22270264,,
Low income,LIC,Urban population growth (annual %),SP.URB.GROW,2015,3.345451672,,
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,2015,136.3883694,,
Lower middle income,LMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,15.70185126,,
Lower middle income,LMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,61.81497465,,
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,38.18502535,,
Lower middle income,LMC,Urban population growth (annual %),SP.URB.GROW,2015,2.506503553,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population density (people per sq. km of land area),EN.POP.DNST,2015,54.89545198,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,21.5899083,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.36073676,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,53.63926324,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population growth (annual %),SP.URB.GROW,2015,2.55846523,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population density (people per sq. km of land area),EN.POP.DNST,2015,63.12998044,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,19.04345913,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,49.38078517,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,50.61921483,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population growth (annual %),SP.URB.GROW,2015,2.1949807,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population density (people per sq. km of land area),EN.POP.DNST,2015,62.74322559,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,19.04345913,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,49.61489228,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,50.38510772,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population growth (annual %),SP.URB.GROW,2015,2.191542236,,
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,2015,86.75861846,,
Middle income,MIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,21.08496878,,
Middle income,MIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Middle income,MIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,49.31425212,,
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,50.68574788,,
Middle income,MIC,Urban population growth (annual %),SP.URB.GROW,2015,2.601021931,,
North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,2015,19.74172249,,
North America,NAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,45.38360509,,
North America,NAC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
North America,NAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,19.35827763,,
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,80.64172237,,
North America,NAC,Urban population growth (annual %),SP.URB.GROW,2015,0.738700143,,
Not classified,INX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,,,
Not classified,INX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,2015,37.52353078,,
OECD members,OED,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,36.8626297,,
OECD members,OED,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
OECD members,OED,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,19.77659512,,
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,80.22340488,,
OECD members,OED,Urban population growth (annual %),SP.URB.GROW,2015,1.003460191,,
Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,2015,42.62147727,,
Other small states,OSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,,,
Other small states,OSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Other small states,OSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.90615224,,
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,53.09384776,,
Other small states,OSS,Urban population growth (annual %),SP.URB.GROW,2015,1.408227169,,
Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,2015,38.09951713,,
Pacific island small states,PSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,,,
Pacific island small states,PSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,61.77411241,,
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,38.22588759,,
Pacific island small states,PSS,Urban population growth (annual %),SP.URB.GROW,2015,1.985024335,,
Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,2015,35.04549182,,
Post-demographic dividend,PST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,36.43646686,,
Post-demographic dividend,PST,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,19.59894505,,
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,80.40105495,,
Post-demographic dividend,PST,Urban population growth (annual %),SP.URB.GROW,2015,0.570620274,,
Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,2015,42.83440747,,
Pre-demographic dividend,PRE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,15.23353972,,
Pre-demographic dividend,PRE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Pre-demographic dividend,PRE,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,58.80656139,,
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,41.19343861,,
Pre-demographic dividend,PRE,Urban population growth (annual %),SP.URB.GROW,2015,4.024437118,,
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,2015,25.05220209,,
Small states,SST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,,,
Small states,SST,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,49.55675194,,
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,50.44324806,,
Small states,SST,Urban population growth (annual %),SP.URB.GROW,2015,1.291488303,,
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,2015,459.3250348,,
South Asia,SAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,14.25005418,,
South Asia,SAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,67.36196519,,
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,32.63803481,,
South Asia,SAS,Urban population growth (annual %),SP.URB.GROW,2015,2.127369366,,
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,2015,459.3250348,,
South Asia (IDA & IBRD),TSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,14.25005418,,
South Asia (IDA & IBRD),TSA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,67.36196519,,
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,32.63803481,,
South Asia (IDA & IBRD),TSA,Urban population growth (annual %),SP.URB.GROW,2015,2.127369366,,
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,2015,42.88562287,,
Sub-Saharan Africa,SSF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,14.767229,,
Sub-Saharan Africa,SSF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,60.16190479,,
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,39.83809521,,
Sub-Saharan Africa,SSF,Urban population growth (annual %),SP.URB.GROW,2015,3.909415342,,
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,2015,42.88253856,,
Sub-Saharan Africa (excluding high income),SSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,14.767229,,
Sub-Saharan Africa (excluding high income),SSA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,60.16220174,,
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,39.83779826,,
Sub-Saharan Africa (excluding high income),SSA,Urban population growth (annual %),SP.URB.GROW,2015,3.909545916,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,2015,42.88562287,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,14.767229,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,60.16190479,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,39.83809521,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population growth (annual %),SP.URB.GROW,2015,3.909415342,,
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,2015,65.67041673,,
Upper middle income,UMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,25.81919057,,
Upper middle income,UMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,38.28261082,,
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,61.71738918,,
Upper middle income,UMC,Urban population growth (annual %),SP.URB.GROW,2015,2.652666447,,
World,WLD,Population density (people per sq. km of land area),EN.POP.DNST,2015,57.26688734,,
World,WLD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,22.99662589,,
World,WLD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2015,,,
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.57415254,,
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,54.42584746,,
World,WLD,Urban population growth (annual %),SP.URB.GROW,2015,2.137629151,,
Africa Eastern and Southern,AFE,Population density (people per sq. km of land area),EN.POP.DNST,2016,41.98049074,,
Africa Eastern and Southern,AFE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,13.89493661,,
Africa Eastern and Southern,AFE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,55.29414577,,
Africa Eastern and Southern,AFE,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,65.11878933,,
Africa Eastern and Southern,AFE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,34.88121067,,
Africa Eastern and Southern,AFE,Urban population growth (annual %),SP.URB.GROW,2016,3.766657325,,
Africa Western and Central,AFW,Population density (people per sq. km of land area),EN.POP.DNST,2016,47.40302528,,
Africa Western and Central,AFW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,16.37228214,,
Africa Western and Central,AFW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,51.59949612,,
Africa Western and Central,AFW,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,51.81372559,,
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,48.18627441,,
Africa Western and Central,AFW,Urban population growth (annual %),SP.URB.GROW,2016,3.85697983,,
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,2016,32.04514421,,
Arab World,ARB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,22.22809114,,
Arab World,ARB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,22.92521928,,
Arab World,ARB,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,41.4377062,,
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,58.5622938,,
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,2016,2.677849677,,
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,2016,10.89343095,,
Caribbean small states,CSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
Caribbean small states,CSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,10.84207815,,
Caribbean small states,CSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,49.82687012,,
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,50.17312988,,
Caribbean small states,CSS,Urban population growth (annual %),SP.URB.GROW,2016,0.637557793,,
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,2016,92.82475889,,
Central Europe and the Baltics,CEB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
Central Europe and the Baltics,CEB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,2.869172328,,
Central Europe and the Baltics,CEB,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,38.0974739,,
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,61.9025261,,
Central Europe and the Baltics,CEB,Urban population growth (annual %),SP.URB.GROW,2016,-0.426711638,,
Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,2016,97.02562993,,
Early-demographic dividend,EAR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,18.03642793,,
Early-demographic dividend,EAR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
Early-demographic dividend,EAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,55.19020315,,
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,44.80979685,,
Early-demographic dividend,EAR,Urban population growth (annual %),SP.URB.GROW,2016,2.13546634,,
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,2016,94.69372765,,
East Asia & Pacific,EAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
East Asia & Pacific,EAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
East Asia & Pacific,EAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,41.20780577,,
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,58.79219423,,
East Asia & Pacific,EAS,Urban population growth (annual %),SP.URB.GROW,2016,2.537788459,,
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,2016,129.5817424,,
East Asia & Pacific (excluding high income),EAP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
East Asia & Pacific (excluding high income),EAP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
East Asia & Pacific (excluding high income),EAP,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,44.68138848,,
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,55.31861152,,
East Asia & Pacific (excluding high income),EAP,Urban population growth (annual %),SP.URB.GROW,2016,2.954249729,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,2016,128.9433563,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,44.75943208,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,55.24056792,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,2016,2.983605722,,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,2016,123.7475001,,
Euro area,EMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,19.29886485,,
Euro area,EMU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,0.12884285,,
Euro area,EMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,23.71326425,,
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,76.28673575,,
Euro area,EMU,Urban population growth (annual %),SP.URB.GROW,2016,0.592379948,,
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,2016,33.22519136,,
Europe & Central Asia,ECS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,20.2606049,,
Europe & Central Asia,ECS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,2.840764948,,
Europe & Central Asia,ECS,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,27.06968939,,
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,72.93031061,,
Europe & Central Asia,ECS,Urban population growth (annual %),SP.URB.GROW,2016,0.780089162,,
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,2016,40.97882966,,
Europe & Central Asia (excluding high income),ECA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,22.90709805,,
Europe & Central Asia (excluding high income),ECA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,8.567644969,,
Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,32.79712582,,
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,67.20287418,,
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),SP.URB.GROW,2016,1.468697169,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,2016,19.83211443,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,20.44293299,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,5.769221711,,
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,31.70013353,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,68.29986647,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,2016,0.829141551,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,2016,111.4843655,,
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,17.26288958,,
European Union,EUU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,0.663495523,,
European Union,EUU,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,25.91092272,,
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,74.08907728,,
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,2016,0.489077078,,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,2016,38.99177865,,
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,13.53899737,,
Heavily indebted poor countries (HIPC),HPC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,57.30385524,,
Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,65.69384253,,
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,34.30615747,,
Heavily indebted poor countries (HIPC),HPC,Urban population growth (annual %),SP.URB.GROW,2016,4.131214816,,
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,2016,26.44313736,,
High income,HIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,,,
High income,HIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,1.060168206,,
High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,20.50046633,,
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,79.49953367,,
High income,HIC,Urban population growth (annual %),SP.URB.GROW,2016,0.744824618,,
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,2016,66.7091263,,
IBRD only,IBD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,22.57275626,,
IBRD only,IBD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,2016,45.39847928,,
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,54.60152072,,
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2016,2.184615236,,
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,2016,66.19526424,,
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,20.44557521,,
IDA & IBRD total,IBT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2016,,,
